device_id,timestamp,amount,channel,country,is_fraud
device-0270,2024-03-23T00:35:54Z,128.74,pos,US,0
device-0270,2024-03-27T19:58:34Z,89.59,pos,US,0
device-0270,2024-04-09T03:00:48Z,181.4,pos,US,0
device-0270,2024-04-25T05:45:37Z,1.0,online,US,0
device-0270,2024-04-27T12:22:37Z,82.56,atm,US,0
device-0270,2024-05-08T09:51:24Z,84.08,atm,US,0
device-0270,2024-05-15T23:40:34Z,72.43,pos,NL,0
device-0270,2024-05-25T21:30:54Z,74.49,pos,US,0
device-0270,2024-06-02T10:38:54Z,146.92,online,US,0
device-0270,2024-06-03T17:46:14Z,117.54,pos,US,0
device-0270,2024-06-07T22:07:09Z,172.28,online,US,0
device-0270,2024-06-11T08:48:21Z,170.62,pos,US,0
device-0270,2024-06-14T07:43:06Z,176.83,pos,GB,0
device-0270,2024-06-17T13:37:26Z,63.76,online,US,0
device-0270,2024-06-20T01:23:34Z,137.19,pos,MX,0
device-0270,2024-06-20T03:23:16Z,104.03,pos,US,0
device-0270,2024-06-22T23:25:00Z,150.61,online,US,0
device-0270,2024-07-04T17:27:15Z,100.41,pos,US,0
device-0270,2024-07-05T13:19:58Z,99.14,online,NL,0
device-0270,2024-07-07T18:08:05Z,123.91,online,US,0
device-0270,2024-07-15T04:41:48Z,95.37,atm,US,0
device-0270,2024-07-16T10:19:08Z,185.61,pos,US,0
device-0270,2024-07-20T19:29:23Z,146.49,pos,US,0
device-0270,2024-07-21T06:24:01Z,132.15,online,US,0
device-0270,2024-07-21T07:01:27Z,70.75,pos,US,0
device-0270,2024-07-22T03:13:48Z,192.09,pos,US,0
device-0270,2024-07-27T20:58:08Z,139.77,pos,US,0
device-0270,2024-07-30T03:33:44Z,79.19,pos,US,0
device-0270,2024-07-31T15:58:19Z,144.2,pos,US,0
device-0270,2024-08-02T05:17:04Z,64.68,pos,US,0
device-0270,2024-08-03T02:31:04Z,95.36,pos,US,0
device-0270,2024-08-03T03:19:00Z,54.86,pos,US,0
device-0270,2024-08-08T04:08:35Z,71.78,online,US,0
device-0270,2024-08-11T02:51:27Z,36.54,online,US,0
device-0270,2024-08-17T01:44:33Z,114.75,atm,IT,0
device-0270,2024-08-20T11:33:49Z,112.29,pos,JP,0
device-0270,2024-08-24T05:34:31Z,159.67,pos,US,0
device-0270,2024-09-09T17:15:24Z,81.43,pos,US,0
device-0270,2024-09-10T01:27:43Z,109.14,atm,US,0
device-0270,2024-09-11T10:44:52Z,200.36,pos,US,0
device-0270,2024-09-24T13:40:06Z,200.64,pos,US,0
device-0270,2024-10-14T07:45:16Z,85.14,pos,US,0
device-0270,2024-10-28T11:49:08Z,42.98,pos,US,0
device-0270,2024-10-29T03:58:30Z,176.41,pos,US,0
device-0270,2024-11-05T04:36:40Z,131.83,pos,US,0
device-0270,2024-11-09T10:15:29Z,115.29,online,US,0
device-0270,2024-11-11T06:29:42Z,129.22,online,US,0
device-0270,2024-11-17T02:57:43Z,114.13,atm,US,0
device-0270,2024-12-01T05:44:16Z,133.77,online,MX,0
device-0270,2024-12-07T05:27:13Z,68.02,online,US,0
device-0270,2024-12-08T11:45:13Z,99.48,pos,US,0
device-0270,2024-12-13T04:07:08Z,253.36,online,US,0
device-0270,2024-12-14T13:21:12Z,73.46,online,US,0
device-0270,2024-12-17T00:44:58Z,139.58,pos,US,0
device-0270,2024-12-23T18:32:07Z,14.66,online,US,1
device-0270,2024-12-28T12:34:05Z,187.12,pos,US,0
device-0270,2024-12-30T13:28:54Z,6.22,online,FR,1
device-0270,2024-12-30T17:05:13Z,196.23,online,ES,0
device-0271,2024-01-02T00:42:43Z,96.35,online,ES,0
device-0271,2024-01-09T19:06:11Z,124.45,online,ES,0
device-0271,2024-01-11T23:23:04Z,20.82,online,ES,0
device-0271,2024-01-12T18:35:45Z,44.71,pos,ES,0
device-0271,2024-01-12T19:19:10Z,118.92,pos,ES,0
device-0271,2024-01-14T08:07:46Z,100.45,online,ES,0
device-0271,2024-01-26T02:14:49Z,49.09,online,AU,0
device-0271,2024-01-28T12:19:10Z,12.67,pos,ES,0
device-0271,2024-01-28T23:06:26Z,102.73,pos,ES,0
device-0271,2024-02-02T18:08:12Z,52.27,pos,ES,0
device-0271,2024-02-08T14:29:15Z,1.0,online,ES,0
device-0271,2024-02-12T01:57:26Z,134.9,online,ES,0
device-0271,2024-02-15T12:42:11Z,117.59,pos,ES,0
device-0271,2024-02-18T05:50:51Z,64.38,pos,ES,0
device-0271,2024-02-21T09:22:09Z,91.01,pos,AU,0
device-0271,2024-02-28T23:41:42Z,18.56,pos,ES,0
device-0271,2024-03-12T08:26:06Z,108.43,pos,ES,0
device-0271,2024-03-13T09:55:25Z,71.51,online,ES,0
device-0271,2024-03-14T19:13:09Z,161.66,pos,ES,0
device-0271,2024-03-16T20:37:38Z,41.68,pos,ES,0
device-0271,2024-03-19T10:02:42Z,101.57,online,ES,0
device-0271,2024-03-21T15:49:18Z,32.16,pos,ES,0
device-0271,2024-03-22T02:55:34Z,139.08,online,ES,0
device-0271,2024-03-22T05:49:24Z,97.28,online,ES,0
device-0271,2024-03-29T03:00:56Z,67.85,pos,ES,0
device-0271,2024-03-29T09:19:53Z,111.77,pos,ES,0
device-0271,2024-03-30T12:40:05Z,97.51,online,ES,0
device-0271,2024-04-05T07:30:54Z,133.88,pos,ES,0
device-0271,2024-04-08T21:27:16Z,33.65,pos,ES,0
device-0271,2024-04-11T16:29:14Z,1.0,pos,ES,0
device-0271,2024-04-12T06:36:31Z,55.16,online,IN,0
device-0271,2024-04-15T04:15:46Z,63.11,online,ES,0
device-0271,2024-04-23T05:21:46Z,94.75,pos,ES,0
device-0271,2024-04-25T07:07:17Z,136.28,online,ES,0
device-0271,2024-04-28T02:56:13Z,94.8,pos,ES,0
device-0271,2024-05-04T10:48:19Z,735.26,atm,US,1
device-0271,2024-05-13T14:38:24Z,140.86,online,ES,0
device-0271,2024-05-23T06:43:12Z,1.0,pos,ES,0
device-0271,2024-05-26T10:51:37Z,131.28,pos,ES,0
device-0271,2024-05-26T18:41:36Z,66.64,online,ES,0
device-0271,2024-05-27T04:43:57Z,108.78,online,ES,0
device-0271,2024-05-29T10:34:28Z,155.09,online,ES,0
device-0271,2024-05-31T12:32:58Z,165.5,pos,IN,0
device-0271,2024-06-01T12:56:03Z,107.7,online,ES,0
device-0271,2024-06-01T21:26:52Z,12.24,online,ES,0
device-0271,2024-06-10T08:47:18Z,130.67,online,ES,0
device-0271,2024-06-12T15:05:29Z,75.76,online,ES,0
device-0271,2024-06-17T11:26:06Z,105.26,pos,ES,0
device-0271,2024-06-21T16:46:32Z,117.55,online,ES,0
device-0271,2024-06-22T07:53:53Z,80.07,pos,ES,0
device-0271,2024-06-25T04:35:27Z,137.78,pos,ES,0
device-0271,2024-07-05T10:26:18Z,100.8,online,ES,0
device-0271,2024-07-07T10:00:34Z,134.29,pos,ES,0
device-0271,2024-07-07T16:51:49Z,59.01,pos,ES,0
device-0271,2024-07-07T17:49:05Z,150.42,online,ES,0
device-0271,2024-07-10T06:30:03Z,121.21,online,ES,0
device-0271,2024-07-10T14:43:39Z,66.98,online,IT,0
device-0271,2024-07-10T15:50:59Z,51.54,pos,DE,0
device-0271,2024-07-12T16:31:22Z,1.0,pos,ES,0
device-0271,2024-07-14T12:34:06Z,141.93,pos,ES,0
device-0271,2024-07-14T16:55:35Z,125.63,online,ES,0
device-0271,2024-07-16T17:38:29Z,41.26,pos,ES,0
device-0271,2024-07-18T15:18:49Z,26.56,online,ES,1
device-0271,2024-07-19T21:33:46Z,77.27,pos,ES,0
device-0271,2024-07-23T05:56:26Z,68.01,pos,ES,0
device-0271,2024-07-29T21:30:13Z,92.24,pos,ES,0
device-0271,2024-08-02T19:09:26Z,1.0,atm,DE,0
device-0271,2024-08-03T07:09:34Z,109.04,online,ES,0
device-0271,2024-08-05T12:45:35Z,68.7,pos,ES,0
device-0271,2024-08-07T12:52:04Z,107.06,pos,ES,0
device-0271,2024-08-14T11:37:07Z,119.05,pos,ES,0
device-0271,2024-08-15T18:07:16Z,111.7,online,ES,0
device-0271,2024-08-16T19:14:56Z,97.6,pos,ES,0
device-0271,2024-08-19T01:20:22Z,75.78,pos,ES,0
device-0271,2024-08-19T06:52:47Z,75.49,atm,ES,0
device-0271,2024-08-23T14:16:13Z,148.56,pos,ES,0
device-0271,2024-08-26T10:38:20Z,99.49,pos,ES,0
device-0271,2024-08-26T14:20:28Z,37.65,online,ES,0
device-0271,2024-09-05T00:20:25Z,975.13,online,GB,1
device-0271,2024-09-11T10:07:09Z,116.14,pos,CA,0
device-0271,2024-09-18T01:45:05Z,80.67,online,ES,0
device-0271,2024-09-22T23:59:19Z,9.02,pos,ES,0
device-0271,2024-10-07T06:48:45Z,79.95,pos,ES,0
device-0271,2024-10-10T08:16:44Z,119.74,online,ES,0
device-0271,2024-10-14T12:48:25Z,108.16,online,ES,0
device-0271,2024-10-28T21:15:21Z,62.91,online,ES,0
device-0271,2024-10-29T04:58:18Z,94.09,online,NL,0
device-0271,2024-10-29T09:40:01Z,85.73,online,ES,0
device-0271,2024-11-09T13:37:27Z,156.07,online,ES,0
device-0271,2024-11-10T16:18:58Z,105.99,pos,ES,0
device-0271,2024-11-11T10:08:57Z,77.7,pos,ES,0
device-0271,2024-11-20T08:39:52Z,147.23,online,ES,0
device-0271,2024-11-28T19:10:05Z,12.67,online,ES,0
device-0271,2024-12-09T00:46:54Z,207.64,pos,BR,0
device-0271,2024-12-17T07:17:08Z,203.35,pos,ES,0
device-0271,2024-12-23T14:48:27Z,53.0,pos,ES,0
device-0271,2024-12-26T18:14:20Z,42.84,pos,ES,0
device-0271,2024-12-26T21:43:32Z,21.35,atm,ES,0
device-0272,2024-01-05T03:37:10Z,46.59,online,FR,0
device-0272,2024-01-08T21:20:54Z,302.94,online,FR,0
device-0272,2024-01-20T23:47:02Z,378.46,pos,FR,0
device-0272,2024-02-01T14:44:09Z,203.84,online,FR,0
device-0272,2024-02-12T02:10:45Z,172.67,pos,FR,0
device-0272,2024-02-12T23:31:51Z,161.91,online,FR,0
device-0272,2024-02-29T09:18:30Z,106.66,online,FR,0
device-0272,2024-02-29T13:33:47Z,115.02,pos,FR,0
device-0272,2024-03-04T02:54:57Z,91.98,online,FR,0
device-0272,2024-03-06T14:17:04Z,83.15,atm,FR,0
device-0272,2024-03-11T14:34:02Z,436.09,atm,FR,1
device-0272,2024-03-11T15:31:41Z,141.64,online,MX,0
device-0272,2024-03-14T13:27:26Z,149.48,pos,FR,0
device-0272,2024-03-23T01:24:09Z,103.08,online,FR,0
device-0272,2024-03-27T08:14:09Z,132.32,online,US,0
device-0272,2024-04-07T11:37:39Z,159.32,online,FR,0
device-0272,2024-04-09T22:20:44Z,346.04,online,FR,0
device-0272,2024-04-24T11:51:21Z,282.16,pos,FR,0
device-0272,2024-04-25T06:47:55Z,193.25,online,FR,0
device-0272,2024-05-02T23:57:46Z,31.25,online,FR,0
device-0272,2024-05-03T04:02:46Z,156.99,pos,GB,0
device-0272,2024-05-03T04:52:17Z,138.15,pos,FR,0
device-0272,2024-05-05T06:40:48Z,105.99,online,FR,0
device-0272,2024-05-06T09:33:54Z,134.46,pos,FR,0
device-0272,2024-05-20T18:11:20Z,242.05,online,FR,0
device-0272,2024-05-26T04:55:39Z,178.39,pos,FR,0
device-0272,2024-06-04T13:37:57Z,133.08,online,FR,0
device-0272,2024-06-12T01:44:26Z,157.94,pos,BR,0
device-0272,2024-06-14T08:31:25Z,143.53,online,FR,0
device-0272,2024-06-15T09:35:05Z,40.53,online,FR,0
device-0272,2024-06-21T15:26:10Z,82.62,pos,FR,0
device-0272,2024-06-29T09:19:20Z,283.55,pos,FR,0
device-0272,2024-07-01T15:34:16Z,183.35,pos,CA,0
device-0272,2024-07-03T14:32:15Z,179.98,online,FR,0
device-0272,2024-07-04T14:12:49Z,137.32,atm,FR,0
device-0272,2024-07-07T17:52:25Z,108.08,pos,FR,0
device-0272,2024-07-13T06:56:36Z,172.73,online,FR,0
device-0272,2024-07-19T12:18:49Z,168.61,online,FR,0
device-0272,2024-07-24T20:17:06Z,179.91,online,FR,0
device-0272,2024-08-02T16:05:57Z,98.48,pos,FR,0
device-0272,2024-08-12T03:57:33Z,124.32,pos,FR,0
device-0272,2024-08-18T13:34:30Z,101.39,pos,FR,0
device-0272,2024-08-21T10:00:15Z,61.89,online,FR,0
device-0272,2024-08-22T21:24:58Z,153.43,online,FR,0
device-0272,2024-08-31T15:36:45Z,192.75,online,FR,0
device-0272,2024-09-12T09:44:57Z,1.0,online,FR,0
device-0272,2024-09-12T17:11:59Z,85.26,pos,FR,0
device-0272,2024-09-15T12:05:46Z,235.6,online,AU,0
device-0272,2024-09-20T00:15:49Z,6263.61,online,BR,1
device-0272,2024-09-29T08:49:04Z,40.31,online,FR,0
device-0272,2024-10-01T04:32:57Z,105.49,pos,FR,0
device-0272,2024-10-11T06:46:12Z,1.0,pos,FR,0
device-0272,2024-10-31T10:04:26Z,238.56,pos,FR,0
device-0272,2024-11-13T07:48:11Z,153.57,pos,NL,0
device-0272,2024-11-25T16:50:47Z,308.93,online,FR,0
device-0272,2024-11-30T14:42:36Z,107.64,online,FR,0
device-0272,2024-12-08T04:40:52Z,158.09,online,FR,0
device-0272,2024-12-08T08:32:24Z,1260.97,atm,FR,1
device-0272,2024-12-09T22:18:55Z,180.59,atm,IT,0
device-0272,2024-12-13T01:25:53Z,229.89,online,FR,0
device-0272,2024-12-24T17:07:54Z,149.33,online,FR,0
device-0273,2024-01-02T02:28:03Z,281.58,atm,DE,0
device-0273,2024-01-02T23:21:28Z,176.16,online,DE,0
device-0273,2024-01-03T06:31:23Z,171.26,online,DE,0
device-0273,2024-01-04T10:38:42Z,131.46,pos,DE,0
device-0273,2024-01-06T03:25:46Z,249.31,pos,DE,0
device-0273,2024-01-06T08:03:03Z,339.47,online,DE,0
device-0273,2024-01-09T16:41:13Z,202.49,online,DE,0
device-0273,2024-01-11T11:20:09Z,113.37,online,IN,0
device-0273,2024-01-12T00:55:29Z,115.05,pos,DE,0
device-0273,2024-01-12T01:41:28Z,151.52,pos,DE,0
device-0273,2024-01-17T08:46:20Z,163.15,pos,DE,0
device-0273,2024-01-17T22:03:53Z,316.89,pos,DE,0
device-0273,2024-01-31T18:18:13Z,80.52,atm,DE,0
device-0273,2024-02-05T08:27:57Z,187.53,online,DE,0
device-0273,2024-02-10T06:46:58Z,111.05,online,DE,0
device-0273,2024-02-13T23:40:56Z,295.85,pos,DE,0
device-0273,2024-02-14T05:22:22Z,123.19,pos,DE,0
device-0273,2024-02-15T21:43:07Z,120.29,pos,BR,0
device-0273,2024-02-20T03:44:26Z,191.64,pos,DE,0
device-0273,2024-02-21T11:13:48Z,132.47,atm,DE,0
device-0273,2024-02-23T09:52:47Z,216.0,pos,DE,0
device-0273,2024-02-26T15:22:17Z,245.28,online,DE,0
device-0273,2024-02-29T22:03:01Z,197.95,online,DE,0
device-0273,2024-03-01T10:13:54Z,79.48,pos,DE,0
device-0273,2024-03-16T03:42:42Z,144.31,online,DE,0
device-0273,2024-03-20T12:43:19Z,102.15,pos,DE,0
device-0273,2024-03-21T06:55:21Z,175.84,online,DE,0
device-0273,2024-03-29T13:44:55Z,265.92,pos,DE,0
device-0273,2024-04-04T08:12:24Z,158.28,online,DE,0
device-0273,2024-04-07T16:47:58Z,206.65,atm,DE,0
device-0273,2024-04-20T09:58:37Z,239.28,online,DE,0
device-0273,2024-04-20T10:26:56Z,1.0,online,DE,0
device-0273,2024-04-23T11:54:55Z,226.94,online,US,0
device-0273,2024-04-23T17:10:23Z,67.08,pos,DE,0
device-0273,2024-04-23T20:28:09Z,157.68,pos,DE,0
device-0273,2024-04-25T21:15:56Z,233.46,pos,IN,0
device-0273,2024-04-26T23:32:36Z,138.94,online,DE,0
device-0273,2024-05-05T02:04:21Z,346.51,pos,DE,0
device-0273,2024-05-05T23:31:43Z,195.53,pos,DE,0
device-0273,2024-05-07T15:07:41Z,78.98,pos,DE,0
device-0273,2024-05-13T21:39:24Z,137.06,online,DE,0
device-0273,2024-05-17T20:33:24Z,260.54,online,DE,0
device-0273,2024-05-18T18:33:37Z,150.29,pos,DE,0
device-0273,2024-05-21T21:54:42Z,124.88,pos,DE,0
device-0273,2024-05-25T11:03:16Z,271.22,online,DE,0
device-0273,2024-05-27T18:55:16Z,17.86,pos,DE,0
device-0273,2024-05-31T11:33:56Z,197.29,online,CA,0
device-0273,2024-06-02T22:23:50Z,73.44,online,DE,0
device-0273,2024-06-04T03:01:19Z,1.0,online,GB,0
device-0273,2024-06-06T04:19:48Z,217.44,atm,DE,0
device-0273,2024-06-09T09:27:50Z,58.43,online,DE,0
device-0273,2024-06-16T21:00:12Z,94.03,online,DE,0
device-0273,2024-06-18T08:41:48Z,98.1,atm,DE,0
device-0273,2024-06-19T17:01:52Z,147.43,online,DE,0
device-0273,2024-06-21T08:15:34Z,200.77,online,DE,0
device-0273,2024-06-23T13:18:15Z,125.37,pos,DE,0
device-0273,2024-06-24T17:19:24Z,141.65,pos,DE,0
device-0273,2024-07-06T05:56:01Z,169.13,online,DE,0
device-0273,2024-07-06T12:29:36Z,234.14,online,DE,0
device-0273,2024-07-20T05:29:57Z,182.22,online,BR,0
device-0273,2024-07-27T20:55:11Z,317.54,pos,DE,0
device-0273,2024-08-05T01:54:26Z,147.91,pos,DE,0
device-0273,2024-08-05T01:58:30Z,98.55,online,DE,0
device-0273,2024-08-05T08:16:23Z,188.45,pos,DE,0
device-0273,2024-08-09T00:50:05Z,185.11,pos,DE,0
device-0273,2024-08-09T17:10:01Z,266.98,atm,CA,0
device-0273,2024-08-15T20:30:37Z,241.47,online,DE,0
device-0273,2024-08-23T07:45:07Z,368.96,online,DE,0
device-0273,2024-08-28T10:25:07Z,87.98,pos,NL,0
device-0273,2024-08-30T17:26:03Z,218.1,pos,DE,0
device-0273,2024-09-01T00:57:36Z,146.31,online,DE,0
device-0273,2024-09-01T03:21:35Z,187.88,pos,DE,0
device-0273,2024-09-12T12:06:58Z,211.09,atm,DE,0
device-0273,2024-09-13T05:42:24Z,367.46,pos,DE,0
device-0273,2024-09-14T23:04:22Z,1.0,online,DE,0
device-0273,2024-09-19T02:03:50Z,134.59,online,US,0
device-0273,2024-09-21T22:14:46Z,43.24,online,DE,0
device-0273,2024-09-22T10:11:40Z,1.0,pos,DE,0
device-0273,2024-09-22T21:33:18Z,151.92,online,MX,0
device-0273,2024-09-24T22:39:28Z,218.5,online,DE,0
device-0273,2024-09-26T03:49:30Z,150.93,pos,DE,0
device-0273,2024-09-27T08:56:43Z,128.75,atm,DE,0
device-0273,2024-09-28T20:34:49Z,5.84,online,DE,1
device-0273,2024-10-02T14:00:50Z,296.92,pos,DE,0
device-0273,2024-10-06T08:33:44Z,170.4,pos,DE,0
device-0273,2024-10-13T12:43:35Z,151.87,online,DE,0
device-0273,2024-10-21T14:58:53Z,265.84,pos,DE,0
device-0273,2024-10-25T08:39:11Z,108.33,pos,DE,0
device-0273,2024-10-31T00:08:31Z,66.63,online,DE,0
device-0273,2024-10-31T01:44:50Z,208.82,online,DE,0
device-0273,2024-11-02T06:44:03Z,303.49,online,DE,0
device-0273,2024-11-07T01:51:48Z,159.1,online,DE,0
device-0273,2024-11-11T10:10:00Z,122.49,pos,DE,0
device-0273,2024-11-16T02:28:45Z,308.82,online,DE,0
device-0273,2024-11-16T10:42:02Z,98.82,atm,DE,0
device-0273,2024-11-18T10:40:09Z,249.69,online,DE,0
device-0273,2024-11-24T23:50:11Z,143.2,pos,DE,0
device-0273,2024-11-26T09:33:17Z,132.4,online,DE,0
device-0273,2024-11-27T17:53:21Z,546.01,atm,DE,1
device-0273,2024-12-01T14:48:11Z,155.78,online,DE,0
device-0273,2024-12-07T05:51:07Z,187.0,online,DE,0
device-0273,2024-12-11T19:56:38Z,176.18,online,DE,0
device-0273,2024-12-13T00:25:07Z,149.94,pos,DE,0
device-0273,2024-12-18T15:53:41Z,283.12,online,DE,0
device-0273,2024-12-18T17:17:30Z,219.28,online,DE,0
device-0273,2024-12-19T03:02:02Z,243.23,pos,DE,0
device-0273,2024-12-24T23:26:57Z,297.03,pos,DE,0
device-0273,2024-12-30T17:39:07Z,379.06,pos,GB,0
device-0273,2024-12-31T21:09:01Z,113.88,online,DE,0
device-0274,2024-01-03T03:28:20Z,42.68,pos,US,0
device-0274,2024-01-05T23:59:42Z,106.09,atm,GB,0
device-0274,2024-01-06T15:55:06Z,21.14,pos,US,0
device-0274,2024-01-12T01:12:27Z,1892.03,atm,JP,1
device-0274,2024-01-12T02:53:40Z,178.46,online,US,0
device-0274,2024-01-20T05:41:10Z,27.89,online,US,0
device-0274,2024-01-20T11:43:14Z,89.46,pos,US,0
device-0274,2024-01-23T15:05:31Z,148.37,online,US,0
device-0274,2024-01-27T08:07:08Z,76.95,online,US,0
device-0274,2024-01-27T13:38:19Z,60.11,pos,US,0
device-0274,2024-01-28T08:18:23Z,112.18,pos,US,0
device-0274,2024-02-01T00:14:11Z,144.36,online,US,0
device-0274,2024-02-03T00:52:42Z,67.99,online,US,0
device-0274,2024-02-03T08:07:35Z,238.57,online,US,0
device-0274,2024-02-06T21:34:08Z,75.7,online,US,0
device-0274,2024-02-11T23:01:18Z,92.26,pos,US,0
device-0274,2024-02-14T16:55:42Z,1.0,online,US,0
device-0274,2024-02-20T13:59:11Z,120.14,atm,GB,0
device-0274,2024-02-21T08:17:06Z,40.03,pos,US,0
device-0274,2024-02-24T14:13:44Z,143.57,online,US,0
device-0274,2024-02-25T09:38:55Z,134.61,atm,US,0
device-0274,2024-02-27T03:35:21Z,24.76,online,US,0
device-0274,2024-03-04T15:01:45Z,155.89,online,US,0
device-0274,2024-03-06T03:53:51Z,168.56,pos,US,0
device-0274,2024-03-08T04:56:44Z,112.41,atm,US,0
device-0274,2024-03-08T05:01:49Z,140.5,atm,US,0
device-0274,2024-03-08T07:32:51Z,16.4,pos,US,0
device-0274,2024-03-08T21:54:34Z,382.85,atm,US,1
device-0274,2024-03-13T05:59:53Z,59.15,online,US,0
device-0274,2024-03-15T16:07:17Z,123.3,online,US,0
device-0274,2024-03-17T18:17:16Z,116.24,online,US,0
device-0274,2024-03-18T20:35:43Z,75.78,pos,US,0
device-0274,2024-03-19T23:02:11Z,81.18,pos,US,0
device-0274,2024-03-24T06:35:18Z,66.66,pos,US,0
device-0274,2024-04-14T12:00:18Z,107.32,pos,US,0
device-0274,2024-04-17T01:14:37Z,70.51,pos,US,0
device-0274,2024-04-21T01:47:33Z,118.5,pos,US,0
device-0274,2024-04-29T19:41:58Z,113.38,atm,US,0
device-0274,2024-05-10T16:34:54Z,141.89,pos,US,0
device-0274,2024-05-13T09:07:34Z,1.0,online,US,0
device-0274,2024-05-14T11:17:59Z,166.48,online,US,0
device-0274,2024-05-16T04:40:14Z,128.25,pos,US,0
device-0274,2024-05-17T09:24:28Z,14.06,online,US,0
device-0274,2024-05-17T12:36:39Z,88.22,pos,US,0
device-0274,2024-05-21T07:47:34Z,72.78,online,CA,0
device-0274,2024-05-21T22:56:45Z,78.58,online,GB,0
device-0274,2024-05-24T03:45:55Z,153.6,pos,US,0
device-0274,2024-05-24T16:26:46Z,50.19,pos,US,0
device-0274,2024-05-25T00:45:02Z,154.71,pos,US,0
device-0274,2024-05-25T06:51:49Z,99.75,pos,US,0
device-0274,2024-05-27T08:05:19Z,130.28,online,US,0
device-0274,2024-05-27T17:16:40Z,113.57,pos,US,0
device-0274,2024-05-28T17:32:20Z,168.29,online,US,0
device-0274,2024-06-02T09:35:09Z,185.24,online,US,0
device-0274,2024-06-05T01:28:05Z,133.15,online,US,0
device-0274,2024-06-06T15:42:30Z,69.27,pos,US,0
device-0274,2024-06-14T10:32:31Z,9.99,atm,US,0
device-0274,2024-06-15T04:14:16Z,50.54,online,US,0
device-0274,2024-06-16T22:08:40Z,156.41,online,US,0
device-0274,2024-06-18T01:02:56Z,40.03,pos,US,0
device-0274,2024-06-29T16:50:07Z,107.83,pos,US,0
device-0274,2024-07-09T01:58:07Z,123.81,pos,US,0
device-0274,2024-07-14T01:53:32Z,149.14,pos,US,0
device-0274,2024-07-16T10:47:29Z,122.55,online,US,0
device-0274,2024-07-22T20:08:49Z,10.61,online,US,0
device-0274,2024-07-23T04:21:24Z,80.76,pos,US,0
device-0274,2024-07-25T23:10:44Z,73.47,atm,US,0
device-0274,2024-07-26T07:30:58Z,48.83,online,US,0
device-0274,2024-07-31T06:22:37Z,71.22,online,US,0
device-0274,2024-08-09T22:36:36Z,64.16,online,US,0
device-0274,2024-08-19T21:03:41Z,134.3,online,NL,0
device-0274,2024-08-21T11:46:23Z,97.49,online,US,0
device-0274,2024-08-26T02:58:13Z,126.98,online,US,0
device-0274,2024-08-31T00:09:13Z,94.42,pos,US,0
device-0274,2024-08-31T13:39:27Z,146.48,pos,US,0
device-0274,2024-09-01T19:39:22Z,58.68,pos,US,0
device-0274,2024-09-09T09:51:59Z,75.17,online,US,0
device-0274,2024-09-13T00:43:15Z,75.63,online,US,0
device-0274,2024-09-17T18:47:15Z,20.78,online,US,1
device-0274,2024-09-28T11:02:21Z,115.06,pos,US,0
device-0274,2024-10-14T18:03:11Z,171.73,pos,US,0
device-0274,2024-10-15T06:23:44Z,1.0,online,US,0
device-0274,2024-10-18T16:00:55Z,138.76,atm,US,0
device-0274,2024-10-21T12:17:56Z,81.16,pos,US,0
device-0274,2024-10-23T12:17:22Z,22.99,pos,US,0
device-0274,2024-10-24T17:18:38Z,82.52,pos,US,0
device-0274,2024-10-31T07:50:51Z,177.33,pos,US,0
device-0274,2024-11-04T09:32:19Z,21.92,pos,US,0
device-0274,2024-11-04T21:09:36Z,68.06,pos,US,0
device-0274,2024-11-07T15:19:48Z,107.84,pos,US,0
device-0274,2024-11-08T20:01:05Z,935.89,atm,US,1
device-0274,2024-11-09T14:00:13Z,143.36,atm,US,0
device-0274,2024-11-17T11:35:17Z,138.75,pos,GB,0
device-0274,2024-11-18T11:17:23Z,141.08,pos,CA,0
device-0274,2024-11-19T03:48:31Z,12.99,online,US,0
device-0274,2024-11-25T10:34:38Z,72.04,pos,US,0
device-0274,2024-11-28T23:50:41Z,47.56,online,US,0
device-0274,2024-11-29T02:22:39Z,133.93,pos,US,0
device-0274,2024-11-29T19:02:06Z,189.73,online,US,0
device-0274,2024-12-07T14:34:16Z,96.55,online,US,0
device-0274,2024-12-09T10:14:49Z,152.88,online,US,0
device-0274,2024-12-10T15:25:10Z,103.92,online,US,0
device-0274,2024-12-14T05:08:06Z,51.15,online,US,0
device-0274,2024-12-16T13:40:26Z,535.14,atm,MX,1
device-0274,2024-12-19T14:07:22Z,98.09,pos,GB,0
device-0274,2024-12-20T14:32:40Z,115.74,pos,US,0
device-0274,2024-12-23T00:14:58Z,1.07,online,ES,0
device-0274,2024-12-26T02:28:18Z,52.46,pos,US,0
device-0274,2024-12-30T03:47:08Z,105.16,online,US,0
device-0274,2024-12-30T13:56:28Z,118.15,pos,US,0
device-0275,2024-01-03T13:17:04Z,86.13,pos,IT,0
device-0275,2024-01-04T00:22:07Z,28.48,online,US,1
device-0275,2024-01-09T20:13:37Z,172.13,pos,IT,0
device-0275,2024-01-17T12:51:43Z,90.01,pos,IT,0
device-0275,2024-01-18T23:44:08Z,209.7,atm,IT,0
device-0275,2024-01-27T05:53:31Z,1.0,online,IT,0
device-0275,2024-02-09T06:14:14Z,118.15,pos,IT,0
device-0275,2024-02-10T23:10:07Z,191.98,pos,IT,0
device-0275,2024-02-15T12:02:12Z,122.39,online,IT,0
device-0275,2024-02-18T21:25:04Z,107.98,pos,IT,0
device-0275,2024-02-24T21:36:24Z,90.6,online,IT,0
